2024-04-10, Goshtani ( Public Funded ) ,6606,7 or more Axle,82.0,123.0,2737.0,
2024-04-10, Gorribanda ( HAM ) ,6604,Car/Jeep/Van,35.0,50.0,1110.0,15.0
2024-04-10, Gorribanda ( HAM ) ,6604,LCV,55.0,80.0,1795.0,25.0
2024-04-10, Gorribanda ( HAM ) ,6604,Bus/Truck,115.0,170.0,3760.0,55.0
2024-04-10, Gorribanda ( HAM ) ,6604,Upto 3 Axle Vehicle,125.0,185.0,4105.0,60.0
2024-04-10, Gorribanda ( HAM ) ,6604,4 to 6 Axle,175.0,265.0,5895.0,90.0
2024-04-10, Gorribanda ( HAM ) ,6604,HCM/EME,175.0,265.0,5895.0,90.0
2024-04-10, Gorribanda ( HAM ) ,6604,7 or more Axle,215.0,325.0,7180.0,110.0
2024-04-10, Cholasamudram ( Public Funded ) ,6588,Car/Jeep/Van,65.0,95.0,2100.0,30.0
2024-04-10, Cholasamudram ( Public Funded ) ,6588,LCV,100.0,155.0,3395.0,50.0
2024-04-10, Cholasamudram ( Public Funded ) ,6588,Bus/Truck,215.0,320.0,7115.0,105.0
2024-04-10, Cholasamudram ( Public Funded ) ,6588,Upto 3 Axle Vehicle,235.0,350.0,7760.0,115.0
2024-04-10, Cholasamudram ( Public Funded ) ,6588,4 to 6 Axle,335.0,500.0,11155.0,165.0
2024-04-10, Cholasamudram ( Public Funded ) ,6588,HCM/EME,335.0,500.0,11155.0,165.0
2024-04-10, Cholasamudram ( Public Funded ) ,6588,7 or more Axle,405.0,610.0,13580.0,205.0
2024-04-10, Halaharvi ( Public Funded ) ,4567,Car/Jeep/Van,45.0,70.0,1575.0,25.0
2024-04-10, Halaharvi ( Public Funded ) ,4567,LCV,75.0,115.0,2550.0,40.0
2024-04-10, Halaharvi ( Public Funded ) ,4567,Bus/Truck,160.0,240.0,5340.0,80.0
2024-04-10, Halaharvi ( Public Funded ) ,4567,Upto 3 Axle Vehicle,175.0,260.0,5825.0,85.0
2024-04-10, Halaharvi ( Public Funded ) ,4567,4 to 6 Axle,250.0,375.0,8370.0,125.0
2024-04-10, Halaharvi ( Public Funded ) ,4567,HCM/EME,250.0,375.0,8370.0,125.0
2024-04-10, Halaharvi ( Public Funded ) ,4567,7 or more Axle,305.0,460.0,10190.0,155.0
2024-04-10, Jodi Dharampuram ( Public Funded ) ,5755,Car/Jeep/Van,55.0,85.0,1890.0,30.0
2024-04-10, Jodi Dharampuram ( Public Funded ) ,5755,LCV,90.0,140.0,3055.0,45.0
2024-04-10, Jodi Dharampuram ( Public Funded ) ,5755,Bus/Truck,190.0,290.0,6405.0,95.0
2024-04-10, Jodi Dharampuram ( Public Funded ) ,5755,Upto 3 Axle Vehicle,210.0,315.0,6985.0,105.0
2024-04-10, Jodi Dharampuram ( Public Funded ) ,5755,4 to 6 Axle,300.0,450.0,10040.0,150.0
2024-04-10, Jodi Dharampuram ( Public Funded ) ,5755,HCM/EME,300.0,450.0,10040.0,150.0
2024-04-10, Jodi Dharampuram ( Public Funded ) ,5755,7 or more Axle,365.0,550.0,12225.0,185.0
2024-04-10, Kasepalli ( OMT ) ,255,Car/Jeep/Van,125.0,185.0,4095.0,60.0
2024-04-10, Kasepalli ( OMT ) ,255,LCV,200.0,300.0,6615.0,100.0
2024-04-10, Kasepalli ( OMT ) ,255,Bus/Truck,415.0,625.0,13860.0,210.0
2024-04-10, Kasepalli ( OMT ) ,255,Upto 3 Axle Vehicle,455.0,680.0,15120.0,225.0
2024-04-10, Kasepalli ( OMT ) ,255,4 to 6 Axle,650.0,980.0,21735.0,325.0
2024-04-10, Kasepalli ( OMT ) ,255,HCM/EME,650.0,980.0,21735.0,330.0
2024-04-10, Kasepalli ( OMT ) ,255,7 or more Axle,795.0,1190.0,26460.0,395.0
2024-04-10, Kalaparru ( Public Funded ) ,248,Car/Jeep/Van,70.0,105.0,2295.0,35.0
2024-04-10, Kalaparru ( Public Funded ) ,248,LCV,110.0,165.0,3705.0,55.0
2024-04-10, Kalaparru ( Public Funded ) ,248,Bus/Truck,235.0,350.0,7760.0,115.0
2024-04-10, Kalaparru ( Public Funded ) ,248,Upto 3 Axle Vehicle,255.0,380.0,8465.0,125.0
2024-04-10, Kalaparru ( Public Funded ) ,248,4 to 6 Axle,365.0,550.0,12170.0,185.0
2024-04-10, Kalaparru ( Public Funded ) ,248,HCM/EME,365.0,550.0,12170.0,185.0
2024-04-10, Kalaparru ( Public Funded ) ,248,7 or more Axle,445.0,665.0,14815.0,220.0
2024-04-10, Kaza ( BOT (Toll) ) ,228,Car/Jeep/Van,120.0,175.0,3530.0,
2024-04-10, Kaza ( BOT (Toll) ) ,228,LCV,205.0,310.0,6180.0,
2024-04-10, Kaza ( BOT (Toll) ) ,228,Bus/Truck,410.0,620.0,12360.0,
2024-04-10, Kaza ( BOT (Toll) ) ,228,Upto 3 Axle Vehicle,660.0,995.0,19865.0,
2024-04-10, Kaza ( BOT (Toll) ) ,228,4 to 6 Axle,660.0,995.0,19865.0,
2024-04-10, Kaza ( BOT (Toll) ) ,228,HCM/EME,660.0,995.0,19865.0,
2024-04-10, Kaza ( BOT (Toll) ) ,228,7 or more Axle,660.0,995.0,19865.0,
2024-04-10, Keesara ( BOT (Toll) ) ,227,Car/Jeep/Van,70.0,,,35.0
2024-04-10, Keesara ( BOT (Toll) ) ,227,LCV,120.0,,,60.0
2024-04-10, Keesara ( BOT (Toll) ) ,227,Bus/Truck,240.0,,,120.0
2024-04-10, Keesara ( BOT (Toll) ) ,227,Upto 3 Axle Vehicle,510.0,,,255.0
2024-04-10, Keesara ( BOT (Toll) ) ,227,4 to 6 Axle,510.0,,,255.0
2024-04-10, Keesara ( BOT (Toll) ) ,227,HCM/EME,445.0,,,225.0
2024-04-10, Keesara ( BOT (Toll) ) ,227,7 or more Axle,510.0,,,255.0
2024-04-10, Krishnavaram ( BOT (Toll) ) ,173,Car/Jeep/Van,105.0,155.0,3465.0,50.0
2024-04-10, Krishnavaram ( BOT (Toll) ) ,173,LCV,170.0,250.0,5595.0,85.0
2024-04-10, Krishnavaram ( BOT (Toll) ) ,173,Bus/Truck,350.0,530.0,11725.0,175.0
2024-04-10, Krishnavaram ( BOT (Toll) ) ,173,Upto 3 Axle Vehicle,385.0,575.0,12795.0,190.0
2024-04-10, Krishnavaram ( BOT (Toll) ) ,173,4 to 6 Axle,550.0,830.0,18390.0,275.0
2024-04-10, Krishnavaram ( BOT (Toll) ) ,173,HCM/EME,550.0,830.0,18390.0,275.0
2024-04-10, Krishnavaram ( BOT (Toll) ) ,173,7 or more Axle,670.0,1005.0,22390.0,335.0
